created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699541631,2023-11-09T14:53:51Z,,23,,2630811,2023-12-09T14:53:51Z,,0FEM6W15B4QBPJ7RQF6VCQ70YY,,,
1699540729,2023-11-09T14:38:49Z,,23,,2630811,2023-12-09T14:38:49Z,,0FEM6KDX8HHN6MJB9XTYQSBASK,,,
1699539827,2023-11-09T14:23:47Z,,23,,2630811,2023-12-09T14:23:47Z,,0FEM6ATKF6E9ZC5GK5RRPAR8PM,,,
1699538922,2023-11-09T14:08:42Z,,23,,2630811,2023-12-09T14:08:42Z,,0FEM626G46GCP3ABXN3JVJTJHA,,,
1699538021,2023-11-09T13:53:41Z,,23,,2630811,2023-12-09T13:53:41Z,,0FEM5SKK81VYYA0BADMXHZSPSE,,,
1699537120,2023-11-09T13:38:40Z,,23,,2630811,2023-12-09T13:38:40Z,,0FEM5H0CZ0HET5W3T8P75V111G,,,
1699536219,2023-11-09T13:23:39Z,,23,,2630811,2023-12-09T13:23:39Z,,0FEM58DHXBXR9J4H3E0NC8YW54,,,
1699535318,2023-11-09T13:08:38Z,,23,,2630811,2023-12-09T13:08:38Z,,0FEM4ZTGVVQ6TZA0ZS4DKW0Y0J,,,
1699534416,2023-11-09T12:53:36Z,,23,,2630811,2023-12-09T12:53:36Z,,0FEM4Q7AXZCGPYTEMYE89YPKYH,,,
1699533512,2023-11-09T12:38:32Z,,23,,2630811,2023-12-09T12:38:32Z,,0FEM4EKAQ0183KGV17GZ4WGWBZ,,,
1699532606,2023-11-09T12:23:26Z,,23,,2630811,2023-12-09T12:23:26Z,,0FEM45Z0R1WHD72PHJ2XD4HCP3,,,
1699531705,2023-11-09T12:08:25Z,,23,,2630811,2023-12-09T12:08:25Z,,0FEM3XC1KHNC5MB0CY0N0Y7HWC,,,
1699530801,2023-11-09T11:53:21Z,,23,,2630811,2023-12-09T11:53:21Z,,0FEM3MR5ETHBY8AZ5C5ZKA65ND,,,
1699529900,2023-11-09T11:38:20Z,,23,,2630811,2023-12-09T11:38:20Z,,0FEM3C52DGG7J0P693K6CXQ9Q0,,,
1699528997,2023-11-09T11:23:17Z,,23,,2630811,2023-12-09T11:23:17Z,,0FEM33HN9T14G80N381KMWZ78H,,,
1699528093,2023-11-09T11:08:13Z,,23,,2630811,2023-12-09T11:08:13Z,,0FEM2TXQAK400595K7F4QXNP9J,,,
1699527192,2023-11-09T10:53:12Z,,23,,2630811,2023-12-09T10:53:12Z,,0FEM2JATD69SR7E94GR2GQJQB0,,,
1699526287,2023-11-09T10:38:07Z,,23,,2630811,2023-12-09T10:38:07Z,,0FEM29PNM505XFJ03QVQ6PNGH2,,,
1699525386,2023-11-09T10:23:06Z,,23,,2630811,2023-12-09T10:23:06Z,,0FEM213EMG9A5T3ET9E0AY17DN,,,
1699524481,2023-11-09T10:08:01Z,,23,,2630811,2023-12-09T10:08:01Z,,0FEM1RF91QFVTTZD2DXRTWYW92,,,
1699523576,2023-11-09T09:52:56Z,,23,,2630811,2023-12-09T09:52:56Z,,0FEM1FV7SZZ1DXMMK6P695DM1X,,,
1699522675,2023-11-09T09:37:55Z,,23,,2630811,2023-12-09T09:37:55Z,,0FEM178CP5ZA5G1S1C6MRKFRP9,,,
1699521770,2023-11-09T09:22:50Z,,23,,2630811,2023-12-09T09:22:50Z,,0FEM0YM4JJPDWG3XGH0052A7K8,,,
1699520867,2023-11-09T09:07:47Z,,23,,2630811,2023-12-09T09:07:47Z,,0FEM0P0FK2PHFVC82GXXHHGB7Z,,,
1699519963,2023-11-09T08:52:43Z,,23,,2630811,2023-12-09T08:52:43Z,,0FEM0DCHDXJTX5YMSQRY6DG9H4,,,
1699519059,2023-11-09T08:37:39Z,,23,,2630811,2023-12-09T08:37:39Z,,0FEM04RS9SEXM27DSXB74YGW6G,,,
1699518154,2023-11-09T08:22:34Z,,23,,2630811,2023-12-09T08:22:34Z,,0FEKZW4EBPF9050S5DNFGTRGAT,,,
1699517248,2023-11-09T08:07:28Z,,23,,2630811,2023-12-09T08:07:28Z,,0FEKZKG39VQ9N82E5X8ZBZ4VE6,,,
1699516344,2023-11-09T07:52:24Z,,23,,2630811,2023-12-09T07:52:24Z,,0FEKZAW1H8RWC596DJ7WFW7XZ5,,,
1699515438,2023-11-09T07:37:18Z,,23,,2630811,2023-12-09T07:37:18Z,,0FEKZ27MZNQV961NT83HTFMZWV,,,
1699514533,2023-11-09T07:22:13Z,,23,,2630811,2023-12-09T07:22:13Z,,0FEKYSKCZBY6MJKS8KBS08GJ0C,,,
