created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699494651,2023-11-09T01:50:51Z,,26,,2630809,2023-12-09T01:50:51Z,,0FEKRW01AADR6D7GR93RQBNP9B,,,
1699493746,2023-11-09T01:35:46Z,,26,,2630809,2023-12-09T01:35:46Z,,0FEKRKBR055J2HQJ2AAJSA2KEW,,,
1699492840,2023-11-09T01:20:40Z,,25,,2630809,2023-12-09T01:20:40Z,,0FEKRAQCE12TQ447QBA8ENHPG1,,,
1699491935,2023-11-09T01:05:35Z,,25,,2630809,2023-12-09T01:05:35Z,,0FEKR232YNXTHT9TA8MKSTEJK7,,,
1699491033,2023-11-09T00:50:33Z,,25,,2630809,2023-12-09T00:50:33Z,,0FEKQSFQVAYS9TEK5A9KKY5H7A,,,
1699490132,2023-11-09T00:35:32Z,,25,,2630809,2023-12-09T00:35:32Z,,0FEKQGWY4BGGPPQYFT7A85JXDY,,,
1699489229,2023-11-09T00:20:29Z,,25,,2630809,2023-12-09T00:20:29Z,,0FEKQ89FKYT13J1D23N07C67EP,,,
1699488326,2023-11-09T00:05:26Z,,25,,2630809,2023-12-09T00:05:26Z,,0FEKPZNPHNCEJ8ZE0N58S880R3,,,
1699487422,2023-11-08T23:50:22Z,,25,,2630809,2023-12-08T23:50:22Z,,0FEKPQ1WHXHD3PKC43F6NHKKEP,,,
1699486519,2023-11-08T23:35:19Z,,24,,2630809,2023-12-08T23:35:19Z,,0FEKPEE6DHEQZEYDH87JTNKKYC,,,
1699485616,2023-11-08T23:20:16Z,,24,,2630809,2023-12-08T23:20:16Z,,0FEKP5TQAS9EQYTWEQSQT6FBBF,,,
1699484711,2023-11-08T23:05:11Z,,24,,2630809,2023-12-08T23:05:11Z,,0FEKNX6P843E4ZNPK72DG9WVHB,,,
1699483810,2023-11-08T22:50:10Z,,25,,2630809,2023-12-08T22:50:10Z,,0FEKNMKJEP1TRVWNZN2DYWNZH7,,,
1699482909,2023-11-08T22:35:09Z,,24,,2630809,2023-12-08T22:35:09Z,,0FEKNC0HFQNR1K92CW04W7DKWW,,,
1699482005,2023-11-08T22:20:05Z,,24,,2630809,2023-12-08T22:20:05Z,,0FEKN3CP3WDD4K97GVKVR20NXR,,,
1699481102,2023-11-08T22:05:02Z,,24,,2630809,2023-12-08T22:05:02Z,,0FEKMTS2ZYH6D1ANXZP3DH1D7K,,,
1699480200,2023-11-08T21:50:00Z,,24,,2630809,2023-12-08T21:50:00Z,,0FEKMJ61F05AZ6YGCNTJ0T0VPK,,,
1699479298,2023-11-08T21:34:58Z,,25,,2630809,2023-12-08T21:34:58Z,,0FEKM9JRXKMXD5A2SASGKFVD45,,,
1699478393,2023-11-08T21:19:53Z,,25,,2630809,2023-12-08T21:19:53Z,,0FEKM0YH5X1ATQTNWDB47YA26H,,,
1699477488,2023-11-08T21:04:48Z,,25,,2630809,2023-12-08T21:04:48Z,,0FEKKRACK886NZKGYT5KT7NR3Y,,,
1699476584,2023-11-08T20:49:44Z,,25,,2630809,2023-12-08T20:49:44Z,,0FEKKFP9KXZ8GQQJTH79DVXMKK,,,
